"","pri2","pri23","pri34","pri4","pos2","pos23","pos34","pos4","format2","format3","cred","info","priconfi","posconfi","negotiator","education","male","age","children","vulnerable","emerging","exporter","developed","emiter","mba"
"44",0,0.3,0.7,0,0,0.3,0.7,0,0,0,7,5,7,7,1,"g",0,45,1,NA,NA,NA,NA,0,0
"45",0,0,1,0,0,0,1,0,0,0,3,4,5,5,1,"f",0,60,3,1,0,0,0,0,0
"46",0.137931034482759,0.517241379310345,0.275862068965517,0.0689655172413793,0.0645161290322581,0.483870967741935,0.387096774193548,0.0645161290322581,0,0,5,5,4,5,0,"f",0,NA,NA,NA,NA,NA,NA,0,0
"47",0.181818181818182,0.727272727272727,0.0909090909090909,0,0.2,0.8,0,0,0,0,5,4,5,5,0,"d",1,38,4,NA,NA,NA,NA,0,0
"48",0,1,0,0,0,0.5,0.5,0,0,0,4,5,3,4,0,"g",0,26,0,NA,NA,NA,NA,0,0
"49",0.6,0.4,0,0,0.315789473684211,0.526315789473684,0.157894736842105,0,0,0,4,4,5,5,0,"e",1,26,0,NA,NA,NA,NA,0,0
"50",0.0434782608695652,0.434782608695652,0.434782608695652,0.0869565217391304,0,0.5,0.5,0,0,0,5,3,6,3,0,"e",1,62,4,NA,NA,NA,NA,0,0
"51",0.0277777777777778,0.194444444444444,0.444444444444444,0.333333333333333,0,0.344827586206897,0.551724137931034,0.103448275862069,0,0,3,3,3,4,0,"g",1,33,0,NA,NA,NA,NA,0,0
"52",0,1,0,0,0,0.555555555555556,0.444444444444444,0,0,0,4,4,2,2,0,"e",1,41,1,0,0,1,1,0,0
"53",0,0,0,1,0,0,0,1,0,0,6,6,4,6,1,"f",0,66,5,1,1,0,0,0,0
"54",0,0,0.5,0.5,0,0.130434782608696,0.434782608695652,0.434782608695652,0,0,2,4,2,2,0,"c",1,21,0,NA,NA,NA,NA,0,0
"55",0,1,0,0,0,0.8,0.2,0,0,0,6,6,4,6,0,"e",1,60,3,NA,NA,NA,NA,1,0
"56",0.05,0.75,0.15,0.05,0.05,0.5,0.4,0.05,0,0,6,5,3,4,0,"d",1,24,0,NA,NA,NA,NA,0,0
"57",0.0416666666666667,0.333333333333333,0.333333333333333,0.291666666666667,0.0416666666666667,0.333333333333333,0.333333333333333,0.291666666666667,0,0,6,6,6,6,1,"e",1,56,3,1,1,0,0,0,0
"58",0.0526315789473684,0.105263157894737,0.842105263157895,0,0.0526315789473684,0.105263157894737,0.842105263157895,0,0,0,4,4,5,5,0,"e",1,40,2,1,0,0,0,0,0
"59",0,0.377358490566038,0.339622641509434,0.283018867924528,0,0.351851851851852,0.333333333333333,0.314814814814815,1,0,6,6,7,7,0,"f",1,73,1,NA,NA,NA,NA,0,0
"60",0.344827586206897,0.448275862068966,0.172413793103448,0.0344827586206897,0.3125,0.375,0.21875,0.09375,1,0,5,5,4,4,1,"e",1,NA,4,1,0,0,0,0,0
"61",0,1,0,0,0,1,0,0,1,0,4,3,5,5,0,"e",0,50,2,0,0,0,1,1,0
"62",0.012987012987013,0.168831168831169,0.350649350649351,0.467532467532468,0,0.257731958762887,0.371134020618557,0.371134020618557,1,0,4,6,5,6,0,"d",0,23,0,0,0,1,1,0,0
"63",0.032258064516129,0.161290322580645,0.580645161290323,0.225806451612903,0.0571428571428571,0.142857142857143,0.457142857142857,0.342857142857143,1,0,6,6,6,6,0,"e",1,28,0,0,0,1,1,1,0
"64",0.121951219512195,0.439024390243902,0.146341463414634,0.292682926829268,0.119047619047619,0.452380952380952,0.19047619047619,0.238095238095238,1,0,4,4,5,4,0,"f",1,45,0,1,0,0,0,0,0
"65",0.2,0.533333333333333,0.133333333333333,0.133333333333333,0.125,0.40625,0.34375,0.125,1,0,3,3,5,5,0,"e",0,42,0,1,0,0,0,0,0
"66",0.926829268292683,0.024390243902439,0.024390243902439,0.024390243902439,0.926829268292683,0.024390243902439,0.024390243902439,0.024390243902439,1,0,5,7,7,6,0,"g",0,45,1,0,1,1,0,1,0
"67",0.12962962962963,0.537037037037037,0.277777777777778,0.0555555555555556,0.175,0.475,0.225,0.125,1,0,2,2,2,3,0,"e",0,31,0,0,0,0,1,1,0
"68",0.285714285714286,0.428571428571429,0.228571428571429,0.0571428571428571,0.285714285714286,0.428571428571429,0.228571428571429,0.0571428571428571,1,0,6,5,6,6,0,"e",0,45,2,1,0,0,0,0,0
"69",0.0476190476190476,0.357142857142857,0.357142857142857,0.238095238095238,0.0222222222222222,0.377777777777778,0.377777777777778,0.222222222222222,1,0,7,5,3,4,0,"d",0,21,0,0,0,0,1,0,0
"70",0.05,0.2,0.5,0.25,0.025,0.3,0.525,0.15,1,0,5,5,2,4,1,"e",1,35,0,1,0,1,0,1,0
"71",0.230769230769231,0.307692307692308,0.192307692307692,0.269230769230769,0.217391304347826,0.260869565217391,0.347826086956522,0.173913043478261,1,0,4,4,4,4,1,"e",1,40,4,1,0,0,0,0,0
"72",0.1,0.25,0.65,0,0,0.5,0.5,0,1,0,5,3,6,5,1,"e",1,50,0,1,1,0,0,0,0
"73",0,0.8,0.2,0,0,0.8,0.2,0,1,0,2,5,5,5,0,"g",1,64,3,NA,NA,NA,NA,0,0
"74",0,0.695652173913043,0.260869565217391,0.0434782608695652,0.0869565217391304,0.695652173913043,0.173913043478261,0.0434782608695652,1,0,5,6,1,4.5,1,"e",1,60,3,1,0,0,0,0,0
"75",0.0689655172413793,0.586206896551724,0.344827586206897,0,0.6,0.4,0,0,1,0,4,5,7,5,1,"e",1,55,4,0,1,0,0,0,0
"76",0.032258064516129,0.0645161290322581,0.32258064516129,0.580645161290323,0.03125,0.46875,0.46875,0.03125,1,0,5,5,3,5,1,"e",1,26,0,1,0,1,0,0,0
"77",0.294117647058824,0.235294117647059,0.235294117647059,0.235294117647059,0.0465116279069767,0.27906976744186,0.348837209302326,0.325581395348837,1,0,4,5,4,4,0,"e",1,24,0,NA,NA,NA,NA,0,0
"78",0.210727969348659,0.597701149425287,0.130268199233716,0.0613026819923372,0.0638297872340425,0.409574468085106,0.414893617021277,0.111702127659574,1,0,3,3,3,4,0,"e",1,35,0,NA,NA,NA,NA,0,0
"79",0,1,0,0,0,0,0,1,1,0,6,6,7,7,0,"e",1,30,NA,0,1,1,0,1,0
"80",0,1,0,0,0,0,1,0,1,0,6,5.5,1,4,1,"e",0,30,0,0,0,1,0,0,0
"81",0.833333333333333,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.269230769230769,0.326923076923077,0.307692307692308,0.0961538461538462,1,0,5,6,5,6,1,"e",1,52,1,1,1,0,0,0,0
"82",0,0.348837209302326,0.418604651162791,0.232558139534884,0.037037037037037,0.277777777777778,0.333333333333333,0.351851851851852,1,0,4,5,NA,5,1,"e",1,42,2,1,1,0,0,0,0
"83",0.121951219512195,0.390243902439024,0.341463414634146,0.146341463414634,0.0769230769230769,0.384615384615385,0.384615384615385,0.153846153846154,1,0,5,5,5,5,0,"e",1,32,1,1,0,0,0,0,0
"84",0,1,0,0,0,1,0,0,1,0,7,5,5,5,1,"e",1,35,0,1,0,0,0,0,0
"85",0.0606060606060606,0.484848484848485,0.393939393939394,0.0606060606060606,0.413793103448276,0.344827586206897,0.172413793103448,0.0689655172413793,1,0,4,5,5,4,1,"d",1,27,0,0,1,0,1,1,0
"86",0,0,1,0,0,0,1,0,1,0,1,1,NA,1,1,"d",1,NA,NA,1,0,0,0,0,0
"87",0.285714285714286,0.238095238095238,0.238095238095238,0.238095238095238,0.186046511627907,0.232558139534884,0.302325581395349,0.27906976744186,1,0,5,6,4,4,1,"c",0,47,2,1,0,0,0,0,0
"88",0,1,0,0,0,1,0,0,1,0,4,4,4,4,0,"f",0,49,3,NA,NA,NA,NA,0,0
"89",0.157894736842105,0.394736842105263,0.263157894736842,0.184210526315789,0.0740740740740741,0.555555555555556,0.37037037037037,0,1,0,4,5,5,6,1,"g",1,46,3,1,0,0,0,0,0
"90",0.0192307692307692,0.826923076923077,0.0769230769230769,0.0769230769230769,0.13953488372093,0.790697674418605,0.0581395348837209,0.0116279069767442,1,0,4,4,5,4,0,"f",0,39,0,NA,NA,NA,NA,0,0
"91",0,0.0769230769230769,0.230769230769231,0.692307692307692,0,0.282485875706215,0.180790960451977,0.536723163841808,1,0,3,4,NA,6,1,"",1,38,5,1,0,0,0,0,0
"92",0,0.4,0.6,0,0.05,0.4,0.45,0.1,1,0,5,4,6,6,0,"e",1,35,2,NA,NA,NA,NA,0,0
"93",0.193548387096774,0.451612903225806,0.32258064516129,0.032258064516129,0.193548387096774,0.451612903225806,0.32258064516129,0.032258064516129,1,0,7,6,7,7,0,"e",1,26,0,NA,NA,NA,NA,0,0
"94",0.272727272727273,0.454545454545455,0.272727272727273,0,0.25,0.5,0.25,0,1,0,4,5,6,6,0,"g",1,53,2,NA,NA,NA,NA,0,0
"95",0,0.75,0.25,0,0,0.75,0.25,0,1,0,NA,NA,3,3,1,"e",0,NA,NA,0,0,0,1,1,0
"96",0.178571428571429,0.285714285714286,0.392857142857143,0.142857142857143,0.115384615384615,0.576923076923077,0.192307692307692,0.115384615384615,1,0,6,5,5,5,0,"c",1,32,2,0,0,0,1,1,0
"97",0,0,1,0,0,0,1,0,1,0,4,7,7,7,0,"g",0,47,3,1,0,0,0,0,0
"98",0.0904392764857881,0.268733850129199,0.449612403100775,0.191214470284238,0.0457142857142857,0.457142857142857,0.457142857142857,0.04,1,0,3,4,2,2,0,"e",1,31,0,0,0,0,1,0,0
"99",0.117647058823529,0.196078431372549,0.333333333333333,0.352941176470588,0.1,0.36,0.36,0.18,1,0,6,7,6,7,0,"e",1,28,0,0,0,1,1,1,0
"100",0.129807692307692,0.370192307692308,0.25,0.25,0.0378378378378378,0.405405405405405,0.405405405405405,0.151351351351351,1,0,6,6,7,6,0,"e",1,28,0,NA,NA,NA,NA,0,0
"101",0.021551724137931,0.107758620689655,0.327586206896552,0.543103448275862,0.021551724137931,0.107758620689655,0.327586206896552,0.543103448275862,1,0,4,5,6,4,0,"g",0,43,3,NA,NA,NA,NA,0,0
"102",0.142857142857143,0.333333333333333,0.380952380952381,0.142857142857143,0.142857142857143,0.357142857142857,0.357142857142857,0.142857142857143,1,0,6,5,5,5,0,"e",1,34,0,NA,NA,NA,NA,1,0
"103",1,0,0,0,1,0,0,0,1,0,1,1,7,7,1,"e",0,45,3,1,0,0,0,0,0
"104",0.25,0.416666666666667,0.333333333333333,0,0.208333333333333,0.416666666666667,0.375,0,1,0,5,5,3,4,1,"g",0,33,0,0,1,1,0,1,0
"105",0.0209205020920502,0.142259414225941,0.606694560669456,0.230125523012552,0.0154639175257732,0.190721649484536,0.448453608247423,0.345360824742268,1,0,5,4,4,5,1,"e",0,62,0,0,0,1,1,1,0
"106",0.315789473684211,0.315789473684211,0.210526315789474,0.157894736842105,0.07,0.47,0.43,0.03,1,0,4,4,3,5,1,"e",1,36,1,0,0,1,1,1,0
"107",0.266666666666667,0.358333333333333,0.266666666666667,0.108333333333333,0.202380952380952,0.321428571428571,0.321428571428571,0.154761904761905,1,0,2,4,2,3,1,"e",1,26,0,0,0,1,1,1,0
"108",0.111111111111111,0.277777777777778,0.444444444444444,0.166666666666667,0.0555555555555556,0.444444444444444,0.444444444444444,0.0555555555555556,1,0,3,4,2,2,0,"e",1,30,0,NA,NA,NA,NA,0,0
"109",0.230769230769231,0.615384615384615,0.153846153846154,0,0.230769230769231,0.615384615384615,0.153846153846154,0,1,0,5,5,4,NA,1,"g",1,44,3,0,1,0,0,0,0
"110",0.286135693215339,0.156342182890855,0.286135693215339,0.271386430678466,0.157232704402516,0.242138364779874,0.292452830188679,0.308176100628931,1,0,6,3,6,6,0,"g",0,48,5,1,0,0,0,0,0
"111",0.294117647058824,0.705882352941177,0,0,0.380952380952381,0.619047619047619,0,0,1,0,5,6,4,6,1,"e",1,60,5,1,0,0,0,0,0
"112",0.0960698689956332,0.379912663755459,0.292576419213974,0.231441048034935,0.109677419354839,0.4,0.341935483870968,0.148387096774194,1,0,5,3,5,3,0,"e",0,35,0,0,0,1,1,1,0
"113",0.3,0.5,0.15,0.05,0.2,0.55,0.15,0.1,1,0,5,3,5,3,0,"e",1,31,0,NA,NA,NA,NA,1,0
"114",0,0.181818181818182,0.727272727272727,0.0909090909090909,0.0446428571428571,0.375,0.491071428571429,0.0892857142857143,1,0,5,5,4,5,0,"f",0,35,1,0,0,0,1,1,0
"115",0.03125,0.3125,0.46875,0.1875,0.0357142857142857,0.357142857142857,0.535714285714286,0.0714285714285714,1,0,4,4,3,4,1,"f",1,58,1,0,0,1,0,0,0
"116",0,0.111111111111111,0.333333333333333,0.555555555555556,0,0.416666666666667,0.333333333333333,0.25,1,0,3,3,4,4,0,"e",1,38,2,NA,NA,NA,NA,0,0
"117",0.125,0.575,0.275,0.025,0.0714285714285714,0.5,0.30952380952381,0.119047619047619,1,0,5,5,5,5,0,"e",1,36,2,0,0,0,1,0,0
"118",0.0434782608695652,0.304347826086957,0.347826086956522,0.304347826086957,0.0444444444444444,0.311111111111111,0.377777777777778,0.266666666666667,0,1,2,3,5,4,0,"e",0,21,0,1,0,0,0,0,0
"119",0.107142857142857,0.642857142857143,0.214285714285714,0.0357142857142857,0,0.25,0.375,0.375,0,1,5,4,5,4,0,"e",1,63,2,0,0,1,1,1,0
"120",0.222222222222222,0.592592592592593,0.148148148148148,0.037037037037037,0.157894736842105,0.421052631578947,0.263157894736842,0.157894736842105,0,1,4,5,5,7,1,"e",1,35,0,0,0,0,1,1,0
"121",0.0476190476190476,0.380952380952381,0.428571428571429,0.142857142857143,0.157894736842105,0.263157894736842,0.315789473684211,0.263157894736842,0,1,5,3,NA,NA,1,"e",0,35,1,0,0,0,1,0,0
"122",0.0125,0.0625,0.4625,0.4625,0.0142857142857143,0.0714285714285714,0.428571428571429,0.485714285714286,0,1,6,6,7,5,1,"e",0,38,0,1,0,0,0,0,0
"123",0.125,0.375,0.25,0.25,0.125,0.375,0.25,0.25,0,1,6,5,5,5,1,"g",1,56,0,0,0,0,1,1,0
"124",0,0,0.25,0.75,0,0.0526315789473684,0.789473684210526,0.157894736842105,0,1,6,7,7,5,0,"g",0,53,2,0,1,0,0,1,0
"125",0.166666666666667,0.222222222222222,0.444444444444444,0.166666666666667,0.142857142857143,0.228571428571429,0.457142857142857,0.171428571428571,0,1,3,5,4,4,0,"g",1,56,2,0,0,0,1,1,0
"126",0,0.157894736842105,0.789473684210526,0.0526315789473684,0.0869565217391304,0.173913043478261,0.652173913043478,0.0869565217391304,0,1,6,6,5,5,0,"f",1,69,2,0,0,1,1,0,0
"127",0.317460317460317,0.444444444444444,0.206349206349206,0.0317460317460317,0.337209302325581,0.406976744186047,0.232558139534884,0.0232558139534884,0,1,5.5,5.5,4,5,0,"d",1,65,2,0,0,0,1,1,0
"128",0.125,0.583333333333333,0.25,0.0416666666666667,0.115384615384615,0.461538461538462,0.384615384615385,0.0384615384615385,0,1,4,6,5,6,0,"f",1,27,0,0,1,0,1,0,0
"129",0.182608695652174,0.339130434782609,0.191304347826087,0.28695652173913,0.127906976744186,0.255813953488372,0.372093023255814,0.244186046511628,0,1,6,7,6,6,1,"f",0,29,0,1,1,0,0,0,0
"130",0,0.365384615384615,0.346153846153846,0.288461538461538,0.0208333333333333,0.270833333333333,0.333333333333333,0.375,0,1,5,6,6,5,0,"d",0,24,0,0,0,1,1,1,0
"131",0,0,0.7,0.3,0,0,1,0,0,1,7,7,2,2,1,"e",1,37,1,1,0,0,0,0,0
"132",0,0,0.5,0.5,0,0,0.5,0.5,0,1,4,7,5,4,1,"e",1,47,3,1,1,0,0,0,0
"133",0.08,0.16,0.32,0.44,0.05,0.35,0.35,0.25,0,1,6,6,NA,5,1,"e",1,51,2,0,0,1,1,1,0
"134",0.0161290322580645,0.150537634408602,0.338709677419355,0.494623655913978,0.0702702702702703,0.172972972972973,0.308108108108108,0.448648648648649,0,1,5,4,5,4,0,"f",1,38,0,NA,NA,NA,NA,0,0
"135",0,0.7,0.3,0,0.0192307692307692,0.480769230769231,0.480769230769231,0.0192307692307692,0,1,6,6,4,4,0,"e",1,50,0,NA,NA,NA,NA,0,0
"136",0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.148148148148148,0.148148148148148,0.148148148148148,0.555555555555556,0,1,4,7,6,7,1,"e",1,45,2,1,0,1,0,0,0
"137",0.0740740740740741,0.222222222222222,0.407407407407407,0.296296296296296,0.106382978723404,0.319148936170213,0.340425531914894,0.234042553191489,0,1,6,5,5,5,1,"e",0,51,2,0,0,0,1,0,0
"138",0.0714285714285714,0.142857142857143,0.285714285714286,0.5,0.037037037037037,0.111111111111111,0.333333333333333,0.518518518518518,0,1,3,4,6,5,1,"e",1,32,2,NA,NA,NA,NA,0,0
"139",0.0181818181818182,0.345454545454545,0.609090909090909,0.0272727272727273,0.0181818181818182,0.345454545454545,0.609090909090909,0.0272727272727273,0,1,1,1,4,4,0,"g",0,NA,1,NA,NA,NA,NA,1,0
"140",0,0.292682926829268,0.390243902439024,0.317073170731707,0,0.268292682926829,0.390243902439024,0.341463414634146,0,1,7,6,6,5,1,"e",1,37,0,1,0,1,0,0,0
"141",0.0324675324675325,0.324675324675325,0.428571428571429,0.214285714285714,0.05,0.45,0.45,0.05,0,1,6,7,5,5,0,"e",1,31,0,NA,NA,NA,NA,0,0
"142",0,0,1,0,0.0099009900990099,0.396039603960396,0.346534653465347,0.247524752475248,0,1,7,6,5,5,1,"g",0,38,0,0,1,1,0,0,0
"143",0.0833333333333333,0.375,0.458333333333333,0.0833333333333333,0.0434782608695652,0.434782608695652,0.434782608695652,0.0869565217391304,0,1,6,5,4,5,1,"g",1,38,2,0,0,0,1,0,0
"144",0.0592885375494071,0.375494071146245,0.316205533596838,0.24901185770751,0.0324675324675325,0.435064935064935,0.422077922077922,0.11038961038961,0,1,6,7,6,6,1,"g",1,41,1,0,1,0,1,0,0
"145",0,0.37037037037037,0.444444444444444,0.185185185185185,0,0.4,0.44,0.16,0,1,5,4,4,5,0,"g",1,35,2,NA,NA,NA,NA,0,0
"146",0.230769230769231,0.384615384615385,0.230769230769231,0.153846153846154,0.0333333333333333,0.333333333333333,0.6,0.0333333333333333,0,1,2,2,3,4,0,"e",1,36,2,NA,NA,NA,NA,0,0
"147",0.0372340425531915,0.382978723404255,0.382978723404255,0.196808510638298,0.0214285714285714,0.478571428571429,0.478571428571429,0.0214285714285714,0,1,6,7,7,6,1,"e",1,34,0,1,0,0,0,0,0
"148",0,1,0,0,0.0285714285714286,0.542857142857143,0.4,0.0285714285714286,0,1,5,6,5,5,1,"e",0,43,3,0,0,0,1,1,0
"149",0.0606060606060606,0.393939393939394,0.484848484848485,0.0606060606060606,0,0.333333333333333,0.533333333333333,0.133333333333333,0,1,3,5,6,6,0,"e",0,40,0,NA,NA,NA,NA,0,0
"150",0.2,0.75,0.05,0,0.2,0.75,0.05,0,0,1,5,4,NA,4,0,"e",1,36,2,NA,NA,NA,NA,0,0
"151",0.416666666666667,0.416666666666667,0.0833333333333333,0.0833333333333333,0.0813008130081301,0.51219512195122,0.32520325203252,0.0813008130081301,0,1,4,6,3,6,0,"e",0,27,0,NA,NA,NA,NA,0,0
